transaction_id;transaction_date;item_id;quantity;purchased_from;sold_to;transaction_type
DQ-04193;07 October 2021;OD0009;41;;RS DQLab;sell
DQ-04194;07 October 2021;OB0006;4;;RS DQLab;sell
DQ-04195;07 October 2021;OA0003;20;;RS DQLab;sell
DQ-04196;07 October 2021;OD0006;8;;RS DQLab;sell
DQ-04197;08 October 2021;OH0005;8;;RS DQLab;sell
DQ-04198;08 October 2021;OD0001;22;;RS DQLab;sell
DQ-04199;08 October 2021;OD0010;35;;RS DQLab;sell
DQ-04200;08 October 2021;OD0010;4;;RS DQLab;sell
DQ-04201;09 October 2021;OT0001;5;;RS DQLab;sell
DQ-04202;09 October 2021;OA0006;48;;RS DQLab;sell
DQ-04203;09 October 2021;OD0007;20;;RS DQLab;sell
DQ-04204;09 October 2021;OA0003;90;;RS DQLab;sell
DQ-04205;10 October 2021;OH0003;5;;RS DQLab;sell
DQ-04206;10 October 2021;OB0007;364;;RS DQLab;sell
DQ-04207;10 October 2021;OH0006;92;;RS DQLab;sell
DQ-04208;11 October 2021;OA0005;33;;RS DQLab;sell
DQ-04209;11 October 2021;OH0005;26;;RS DQLab;sell
DQ-04210;11 October 2021;OD0009;27;;RS DQLab;sell
DQ-04211;11 October 2021;OH0001;87;;RS DQLab;sell
DQ-04212;11 October 2021;OA0004;6;;RS DQLab;sell
DQ-04213;12 October 2021;OB0006;177;;RS DQLab;sell
DQ-04214;12 October 2021;OB0007;43;;RS DQLab;sell
DQ-04215;12 October 2021;OB0001;74;;RS DQLab;sell
DQ-04216;12 October 2021;OA0001;99;;RS DQLab;sell
DQ-04217;13 October 2021;OD0008;58;;RS DQLab;sell
DQ-04218;13 October 2021;OA0005;36;;RS DQLab;sell
DQ-04219;13 October 2021;OH0003;19;;RS DQLab;sell
DQ-04220;13 October 2021;OB0007;57;;RS DQLab;sell
DQ-04221;13 October 2021;OB0004;80;;RS DQLab;sell
DQ-04222;13 October 2021;OH0006;11;;RS DQLab;sell
DQ-04223;14 October 2021;OB0002;36;;RS DQLab;sell
DQ-04224;14 October 2021;OD0009;6;;RS DQLab;sell
DQ-04225;14 October 2021;OT0001;52;;RS DQLab;sell
DQ-04226;14 October 2021;OB0006;1;;RS DQLab;sell
DQ-04227;14 October 2021;OD0011;38;;RS DQLab;sell
DQ-04228;15 October 2021;OT0001;24;;RS DQLab;sell
DQ-04229;15 October 2021;OA0006;28;;RS DQLab;sell
DQ-04230;15 October 2021;OD0007;22;;RS DQLab;sell
DQ-04231;15 October 2021;OA0004;76;;RS DQLab;sell
DQ-04232;15 October 2021;OH0002;132;;RS DQLab;sell
DQ-04233;16 October 2021;OD0008;69;;RS DQLab;sell
DQ-04234;16 October 2021;OH0005;45;;RS DQLab;sell
DQ-04235;16 October 2021;OH0005;15;;RS DQLab;sell
DQ-04236;16 October 2021;OT0001;36;;RS DQLab;sell
DQ-04237;16 October 2021;OT0001;11;;RS DQLab;sell
DQ-04238;16 October 2021;OB0006;33;;RS DQLab;sell
DQ-04239;16 October 2021;OD0011;18;;RS DQLab;sell
DQ-04240;16 October 2021;OD0011;74;;RS DQLab;sell
DQ-04241;16 October 2021;OH0001;17;;RS DQLab;sell
DQ-04242;16 October 2021;OA0003;18;;RS DQLab;sell
DQ-04243;17 October 2021;OB0002;44;;RS DQLab;sell
DQ-04244;17 October 2021;OA0005;48;;RS DQLab;sell
DQ-04245;17 October 2021;OD0011;103;;RS DQLab;sell
DQ-04246;18 October 2021;OD0009;45;;RS DQLab;sell
DQ-04247;18 October 2021;OA0006;100;;RS DQLab;sell
DQ-04248;18 October 2021;OB0006;44;;RS DQLab;sell
DQ-04249;19 October 2021;OA0006;1;;RS DQLab;sell
DQ-04250;19 October 2021;OD0011;4;;RS DQLab;sell
DQ-04251;19 October 2021;OK0002;33;;RS DQLab;sell
DQ-04252;19 October 2021;OK0002;3;;RS DQLab;sell
DQ-04253;19 October 2021;OD0006;690;;RS DQLab;sell
DQ-04254;19 October 2021;OH0006;11;;RS DQLab;sell
DQ-04255;20 October 2021;OB0002;8;;RS DQLab;sell
DQ-04256;20 October 2021;OH0005;17;;RS DQLab;sell
DQ-04257;20 October 2021;OD0009;50;;RS DQLab;sell
DQ-04258;20 October 2021;OB0008;14;;RS DQLab;sell
DQ-04259;21 October 2021;OH0005;1;;RS DQLab;sell
DQ-04260;21 October 2021;OH0005;40;;RS DQLab;sell
DQ-04261;21 October 2021;OD0009;27;;RS DQLab;sell
DQ-04262;21 October 2021;OH0003;18;;RS DQLab;sell
DQ-04263;21 October 2021;OH0003;13;;RS DQLab;sell
DQ-04264;22 October 2021;OB0002;85;;RS DQLab;sell
DQ-04265;22 October 2021;OD0008;16;;RS DQLab;sell
DQ-04266;22 October 2021;OD0008;28;;RS DQLab;sell
DQ-04267;22 October 2021;OH0005;32;;RS DQLab;sell
DQ-04268;22 October 2021;OH0005;17;;RS DQLab;sell
DQ-04269;22 October 2021;OD0009;33;;RS DQLab;sell
DQ-04270;22 October 2021;OD0001;21;;RS DQLab;sell
DQ-04271;22 October 2021;OA0003;20;;RS DQLab;sell
DQ-04272;22 October 2021;OH0006;24;;RS DQLab;sell
DQ-04273;23 October 2021;OB0002;44;;RS DQLab;sell
DQ-04274;23 October 2021;OB0002;5;;RS DQLab;sell
DQ-04275;23 October 2021;OB0002;64;;RS DQLab;sell
DQ-04276;23 October 2021;OD0008;38;;RS DQLab;sell
DQ-04277;23 October 2021;OD0008;5;;RS DQLab;sell
DQ-04278;23 October 2021;OD0008;60;;RS DQLab;sell
DQ-04279;23 October 2021;OH0005;41;;RS DQLab;sell
DQ-04280;23 October 2021;OA0006;17;;RS DQLab;sell
DQ-04281;23 October 2021;OD0001;21;;RS DQLab;sell
DQ-04282;23 October 2021;OK0002;31;;RS DQLab;sell
DQ-04283;23 October 2021;OH0001;4;;RS DQLab;sell
DQ-04284;23 October 2021;OB0007;9;;RS DQLab;sell
DQ-04285;24 October 2021;OB0002;36;;RS DQLab;sell
DQ-04286;24 October 2021;OH0005;31;;RS DQLab;sell
DQ-04287;24 October 2021;OT0001;4;;RS DQLab;sell
DQ-04288;24 October 2021;OA0004;98;;RS DQLab;sell
DQ-04289;24 October 2021;OA0003;16;;RS DQLab;sell
DQ-04290;25 October 2021;OH0003;3;;RS DQLab;sell
DQ-04291;25 October 2021;OH0001;15;;RS DQLab;sell
DQ-04292;25 October 2021;OH0001;57;;RS DQLab;sell
DQ-04293;25 October 2021;OB0004;14;;RS DQLab;sell
DQ-04294;26 October 2021;OK0001;30;;RS DQLab;sell
DQ-04295;26 October 2021;OD0008;31;;RS DQLab;sell
DQ-04296;26 October 2021;OA0005;13;;RS DQLab;sell
DQ-04297;26 October 2021;OH0003;52;;RS DQLab;sell
DQ-04298;27 October 2021;OH0005;10;;RS DQLab;sell
DQ-04299;27 October 2021;OT0001;22;;RS DQLab;sell
DQ-04300;27 October 2021;OD0007;31;;RS DQLab;sell
DQ-04301;27 October 2021;OH0001;27;;RS DQLab;sell
DQ-04302;27 October 2021;OD0006;544;;RS DQLab;sell
DQ-04303;27 October 2021;OA0001;1;;RS DQLab;sell
DQ-04304;28 October 2021;OK0003;15;;RS DQLab;sell
DQ-04305;28 October 2021;OA0005;10;;RS DQLab;sell
DQ-04306;28 October 2021;OH0005;5;;RS DQLab;sell
DQ-04307;28 October 2021;OD0011;94;;RS DQLab;sell
DQ-04308;28 October 2021;OB0004;35;;RS DQLab;sell
DQ-04309;28 October 2021;OD0005;2;;RS DQLab;sell
DQ-04310;29 October 2021;OB0002;41;;RS DQLab;sell
DQ-04311;29 October 2021;OD0008;20;;RS DQLab;sell
DQ-04312;29 October 2021;OT0001;46;;RS DQLab;sell
DQ-04313;29 October 2021;OD0007;141;;RS DQLab;sell
DQ-04314;29 October 2021;OB0001;64;;RS DQLab;sell
DQ-04315;29 October 2021;OH0006;3;;RS DQLab;sell
DQ-04316;29 October 2021;OB0008;56;;RS DQLab;sell
DQ-04317;30 October 2021;OB0002;83;;RS DQLab;sell
DQ-04318;30 October 2021;OD0008;64;;RS DQLab;sell
DQ-04319;30 October 2021;OD0008;5;;RS DQLab;sell
DQ-04320;30 October 2021;OD0009;3;;RS DQLab;sell
DQ-04321;30 October 2021;OH0003;38;;RS DQLab;sell
DQ-04322;30 October 2021;OB0006;6;;RS DQLab;sell
DQ-04323;30 October 2021;OD0001;5;;RS DQLab;sell
DQ-04324;30 October 2021;OH0001;10;;RS DQLab;sell
DQ-04325;30 October 2021;OB0004;9;;RS DQLab;sell
DQ-04326;30 October 2021;OD0005;22;;RS DQLab;sell
DQ-04327;31 October 2021;OB0002;97;;RS DQLab;sell
DQ-04328;31 October 2021;OH0005;21;;RS DQLab;sell
DQ-04329;31 October 2021;OD0009;33;;RS DQLab;sell
DQ-04330;31 October 2021;OH0001;13;;RS DQLab;sell
DQ-04331;31 October 2021;OB0007;11;;RS DQLab;sell
DQ-04332;01 November 2021;OB0002;46;;RS DQLab;sell
DQ-04333;01 November 2021;OD0008;42;;RS DQLab;sell
DQ-04334;01 November 2021;OH0003;35;;RS DQLab;sell
DQ-04335;01 November 2021;OK0002;30;;RS DQLab;sell
DQ-04336;01 November 2021;OA0005;2000;DQLab-10;;buy
DQ-04337;01 November 2021;OA0006;2000;DQLab-01;;buy
DQ-04338;01 November 2021;OB0002;3000;DQLab-001;;beli
DQ-04339;01 November 2021;OT0001;1000;;;buy
DQ-04340;02 November 2021;OK0001;36;;RS DQLab;sell
DQ-04341;02 November 2021;OB0002;80;;RS DQLab;sell
DQ-04342;02 November 2021;OA0005;82;;RS DQLab;sell
DQ-04343;02 November 2021;OA0005;5;;RS DQLab;sell
DQ-04344;02 November 2021;OD0009;24;;RS DQLab;sel
DQ-04345;02 November 2021;OH0003;19;;RS DQLab;sell
DQ-04346;02 November 2021;OA0006;12;;RS DQLab;sell
DQ-04347;02 November 2021;OD0007;8;;RS DQLab;sell
DQ-04348;02 November 2021;OD0007;11;;RS DQLab;sell
DQ-04349;02 November 2021;OD0010;9;;RS DQLab;sell
DQ-04350;03 November 2021;OD0008;41;;RS DQLab;sell
DQ-04351;03 November 2021;OT0001;45;;RS DQLab;sell
DQ-04352;03 November 2021;OD0011;180;;;sell
DQ-04353;03 November 2021;OD0001;46;;;sell
DQ-04354;03 November 2021;OA0004;81;;;sell
DQ-04355;03 November 2021;OB0007;45;;;jual
DQ-04356;03 November 2021;OB0004;67;;;sell
DQ-04357;04 November 2021;OH0005;18;;;sell
DQ-04358;04 November 2021;OH0003;23;;;sell
DQ-04359;04 November 2021;OA0006;28;;RS DQLab;sell
DQ-04360;04 November 2021;OD0007;2;;RS DQLab;sell
DQ-04361;04 November 2021;OH0001;26;;RS DQLab;sell
DQ-04362;05 November 2021;OT0001;5;;RS DQLab;sell
DQ-04363;05 November 2021;OK0002;5;;RS DQLab;sell
DQ-04364;06 November 2021;OT0001;21;;RS DQLab;sell
DQ-04365;06 November 2021;OA0006;139;;RS DQLab;sell
DQ-04366;06 November 2021;OH0001;14;;RS DQLab;sell
DQ-04367;06 November 2021;OH0001;1;;RS DQLab;sell
DQ-04368;06 November 2021;OD0010;23;;RS DQLab;sell
DQ-04369;07 November 2021;OA0005;57;;RS DQLab;sell
DQ-04370;07 November 2021;OD0009;42;;RS DQLab;sell
DQ-04371;07 November 2021;OA0006;12;;RS DQLab;sell
DQ-04372;07 November 2021;OA0006;140;;RS DQLab;sell
DQ-04373;07 November 2021;OD0001;49;;RS DQLab;sell
DQ-04374;07 November 2021;OA0003;12;;RS DQLab;sell
DQ-04375;08 November 2021;OD0008;70;;RS DQLab;sell
DQ-04376;08 November 2021;OH0005;24;;RS DQLab;sell
DQ-04377;08 November 2021;OH0003;28;;RS DQLab;sell
DQ-04378;09 November 2021;OD0008;37;;RS DQLab;sell
DQ-04379;09 November 2021;OD0008;22;;RS DQLab;sell
DQ-04380;09 November 2021;OA0005;14;;RS DQLab;sell
DQ-04381;09 November 2021;OA0005;17;;RS DQLab;sell
DQ-04382;09 November 2021;OD0007;6;;RS DQLab;sell
DQ-04383;09 November 2021;OD0007;159;;RS DQLab;sell
DQ-04384;10 November 2021;OD0004;4;;RS DQLab;sell
DQ-04385;10 November 2021;OB0002;47;;RS DQLab;sell
DQ-04386;10 November 2021;OD0008;14;;RS DQLab;sell
DQ-04387;10 November 2021;OH0005;5;;RS DQLab;sell
DQ-04388;10 November 2021;OT0001;8;;RS DQLab;sell
DQ-04389;10 November 2021;OD0007;9;;RS DQLab;sell
DQ-04390;10 November 2021;OB0006;162;;RS DQLab;sell
DQ-04391;10 November 2021;OA0004;74;;RS DQLab;sell
DQ-04392;11 November 2021;OD0008;67;;RS DQLab;sell
DQ-04393;11 November 2021;OT0001;50;;RS DQLab;sell
DQ-04394;12 November 2021;OB0002;31;;RS DQLab;sell
DQ-04395;12 November 2021;OB0002;64;;RS DQLab;sell
DQ-04396;12 November 2021;OT0001;2;;RS DQLab;sell
DQ-04397;12 November 2021;OH0003;38;;RS DQLab;sell
DQ-04398;12 November 2021;OH0003;13;;RS DQLab;sell
DQ-04399;12 November 2021;OH0003;7;;RS DQLab;sell
DQ-04400;12 November 2021;OD0001;510;;RS DQLab;sell
DQ-04401;12 November 2021;OD0001;31;;RS DQLab;sell
DQ-04402;12 November 2021;OH0001;82;;RS DQLab;sell
DQ-04403;12 November 2021;OB0007;52;;RS DQLab;sell
DQ-04404;12 November 2021;OH0002;58;;RS DQLab;sell
DQ-04405;13 November 2021;OH0003;50;;RS DQLab;sell
DQ-04406;13 November 2021;OA0006;350;;RS DQLab;sell
DQ-04407;13 November 2021;OB0004;3;;RS DQLab;sell
DQ-04408;13 November 2021;OB0001;89;;RS DQLab;sell
DQ-04409;14 November 2021;OB0002;81;;RS DQLab;sell
DQ-04410;14 November 2021;OB0002;36;;RS DQLab;sell
DQ-04411;14 November 2021;OA0005;4;;RS DQLab;sell
DQ-04412;14 November 2021;OA0005;82;;RS DQLab;sell
DQ-04413;14 November 2021;OD0011;6;;RS DQLab;sell
DQ-04414;14 November 2021;OH0001;60;;RS DQLab;sell
DQ-04415;14 November 2021;OA0003;67;;RS DQLab;sell
DQ-04416;15 November 2021;OA0005;50;;RS DQLab;sell
DQ-04417;15 November 2021;OA0005;25;;RS DQLab;sell
DQ-04418;15 November 2021;OH0005;17;;RS DQLab;sell
DQ-04419;15 November 2021;OD0009;49;;RS DQLab;sell
DQ-04420;15 November 2021;OD0009;30;;RS DQLab;sell
DQ-04421;16 November 2021;OB0002;42;;RS DQLab;sell
DQ-04422;16 November 2021;OA0005;21;;RS DQLab;sell
DQ-04423;16 November 2021;OH0005;2;;RS DQLab;sell
DQ-04424;16 November 2021;OT0001;1;;RS DQLab;sell
DQ-04425;16 November 2021;OT0001;14;;RS DQLab;sell
DQ-04426;16 November 2021;OD0011;3;;RS DQLab;sell
DQ-04427;16 November 2021;OA0001;28;;RS DQLab;sell
DQ-04428;17 November 2021;OK0003;57;;RS DQLab;sell
DQ-04429;17 November 2021;OB0002;82;;RS DQLab;sell
DQ-04430;17 November 2021;OD0008;72;;RS DQLab;sell
DQ-04431;17 November 2021;OA0005;37;;RS DQLab;sell
DQ-04432;17 November 2021;OA0006;2;;RS DQLab;sell
DQ-04433;18 November 2021;OD0008;68;;RS DQLab;sell
DQ-04434;18 November 2021;OH0003;14;;RS DQLab;sell
DQ-04435;18 November 2021;OA0004;11;;RS DQLab;sell
DQ-04436;19 November 2021;OD0009;45;;RS DQLab;sell
DQ-04437;19 November 2021;OA0006;54;;RS DQLab;sell
DQ-04438;19 November 2021;OH0004;6;;RS DQLab;sell
DQ-04439;19 November 2021;OH0004;5;;RS DQLab;sell
DQ-04440;19 November 2021;OD0010;2;;RS DQLab;sell
DQ-04441;20 November 2021;OD0008;34;;RS DQLab;sell
DQ-04442;20 November 2021;OA0005;34;;RS DQLab;sell
DQ-04443;20 November 2021;OH0003;10;;RS DQLab;sell
DQ-04444;20 November 2021;OD0011;15;;RS DQLab;sell
DQ-04445;20 November 2021;OB0004;14;;RS DQLab;sell
DQ-04446;21 November 2021;OA0002;15;;RS DQLab;sell
DQ-04447;21 November 2021;OB0002;80;;RS DQLab;sell
DQ-04448;21 November 2021;OD0008;9;;RS DQLab;sell
DQ-04449;21 November 2021;OA0005;45;;RS DQLab;sell
DQ-04450;21 November 2021;OB0008;25;;RS DQLab;sell
DQ-04451;22 November 2021;OA0005;17;;RS DQLab;sell
DQ-04452;22 November 2021;OT0001;18;;RS DQLab;sell
DQ-04453;22 November 2021;OK0002;39;;RS DQLab;sell
DQ-04454;22 November 2021;OB0001;9;;RS DQLab;sell
DQ-04455;23 November 2021;OB0002;72;;RS DQLab;sell
DQ-04456;23 November 2021;OT0001;52;;RS DQLab;sell
DQ-04457;23 November 2021;OB0007;1;;RS DQLab;sell
DQ-04458;23 November 2021;OA0001;24;;RS DQLab;sell
DQ-04459;23 November 2021;OH0006;3;;RS DQLab;sell
DQ-04460;23 November 2021;OB0008;2;;RS DQLab;sell
DQ-04461;24 November 2021;OB0002;89;;RS DQLab;sell
DQ-04462;24 November 2021;OB0002;50;;RS DQLab;sell
DQ-04463;24 November 2021;OA0005;32;;RS DQLab;sell
DQ-04464;24 November 2021;OA0005;65;;RS DQLab;sell
DQ-04465;24 November 2021;OA0005;53;;RS DQLab;sell
DQ-04466;24 November 2021;OT0001;49;;RS DQLab;sell
DQ-04467;24 November 2021;OH0003;20;;RS DQLab;sell
DQ-04468;24 November 2021;OD0007;33;;RS DQLab;sell
DQ-04469;24 November 2021;OB0007;16;;RS DQLab;sell
DQ-04470;24 November 2021;OA0003;80;;RS DQLab;sell
DQ-04471;24 November 2021;OA0003;117;;RS DQLab;sell
DQ-04472;24 November 2021;OH0004;17;;RS DQLab;sell
DQ-04473;24 November 2021;OH0006;12;;RS DQLab;sell
DQ-04474;25 November 2021;OB0002;40;;RS DQLab;sell
DQ-04475;25 November 2021;OA0005;80;;RS DQLab;sell
DQ-04476;25 November 2021;OD0009;19;;RS DQLab;sell
DQ-04477;25 November 2021;OT0001;10;;RS DQLab;sell
DQ-04478;25 November 2021;OD0007;175;;RS DQLab;sell
DQ-04479;25 November 2021;OB0006;26;;RS DQLab;sell
DQ-04480;25 November 2021;OK0002;107;;RS DQLab;sell
DQ-04481;25 November 2021;OH0004;74;;RS DQLab;sell
DQ-04482;25 November 2021;OH0006;58;;RS DQLab;sell
DQ-04483;26 November 2021;OB0009;20;;RS DQLab;sell
DQ-04484;26 November 2021;OB0002;53;;RS DQLab;sell
DQ-04485;26 November 2021;OH0003;5;;RS DQLab;sell
DQ-04486;26 November 2021;OA004;12;;RS DQLab;sell
DQ-04487;27 November 2021;OB0002;5;;RS DQLab;sell
DQ-04488;27 November 2021;OD0009;13;;RS DQLab;sell
DQ-04489;27 November 2021;OD0009;4;;RS DQLab;sell
DQ-04490;27 November 2021;OT0001;29;;RS DQLab;sell
DQ-04491;27 November 2021;OD0007;31;;RS DQLab;sell
DQ-04492;27 November 2021;OD0007;13;;RS DQLab;sell
DQ-04493;27 November 2021;OH0001;49;;RS DQLab;sell
DQ-04494;28 November 2021;OD0009;27;;RS DQLab;sell
DQ-04495;28 November 2021;OH0003;15;;RS DQLab;sell
DQ-04496;28 November 2021;OH0001;3;;RS DQLab;sell
DQ-04497;28 November 2021;OA0004;169;;RS DQLab;sell
DQ-04498;29 November 2021;OB0009;10;;RS DQLab;sell
DQ-04499;29 November 2021;OD0008;10;;RS DQLab;sell
DQ-04500;29 November 2021;OD0008;27;;RS DQLab;sell
DQ-04501;29 November 2021;OT0001;38;;RS DQLab;sell
DQ-04502;29 November 2021;OB0007;122;;RS DQLab;sell
DQ-04503;29 November 2021;OA0003;480;;RS DQLab;sell
DQ-04504;29 November 2021;OB0004;15;;RS DQLab;sell
DQ-04505;30 November 2021;OB0002;63;;RS DQLab;sell
DQ-04506;30 November 2021;OA0005;83;;RS DQLab;sell
DQ-04507;30 November 2021;OH0005;39;;RS DQLab;sell
DQ-04508;30 November 2021;OH0005;46;;RS DQLab;sell
DQ-04509;30 November 2021;OH0005;31;;RS DQLab;sell
DQ-04510;30 November 2021;OT0001;3;;RS DQLab;sell
DQ-04511;30 November 2021;OT0001;6;;RS DQLab;sell
DQ-04512;30 November 2021;OH0003;10;;RS DQLab;sell
DQ-04513;30 November 2021;OH0001;114;;RS DQLab;sell
DQ-04514;30 November 2021;OH0002;55;;RS DQLab;sell
DQ-04515;01 December 2021;OA0005;13;;RS DQLab;sell
DQ-04516;01 December 2021;OA0004;415;;RS DQLab;sell
DQ-04517;01 December 2021;OB0001;2000;DQLab-008;;buy
DQ-04518;01 December 2021;OD0011;2000;DQLab-07;;beli
DQ-04519;01 December 2021;OH0001;2000;DQLab9;;buy
DQ-04520;01 December 2021;OH0005;1000;DQLab-09;;buy
DQ-04521;02 December 2021;OA0005;15;;RS DQLab;sell
DQ-04522;02 December 2021;OH0005;9;;RS DQLab;sell
DQ-04523;02 December 2021;OA0006;3;;RS DQLab;sell
DQ-04524;02 December 2021;OD0007;54;;RS DQLab;sell
DQ-04525;02 December 2021;OH0001;64;;RS DQLab;sell
DQ-04526;03 December 2021;OA0005;61;;RS DQLab;sell
DQ-04527;03 December 2021;OD0011;25;;RS DQLab;sell
DQ-04528;03 December 2021;OD0001;41;;RS DQLab;sell
DQ-04529;03 December 2021;OH0001;34;;RS DQLab;sell
DQ-04530;03 December 2021;OA0003;0;;RS DQLab;sell
DQ-04531;03 December 2021;OB0004;121;;RS DQLab;sell
DQ-04532;03 December 2021;OD0006;74;;RS DQLab;sell
DQ-04533;04 December 2021;OB0002;87;;RS DQLab;sell
DQ-04534;04 December 2021;OA0005;29;;RS DQLab;sell
DQ-04535;04 December 2021;OH0005;45;;RS DQLab;sell
DQ-04536;04 December 2021;OH0005;8;;RS DQLab;sell
DQ-04537;04 December 2021;OD0009;28;;RS DQLab;sell
DQ-04538;04 December 2021;OH0003;7;;RS DQLab;sell
DQ-04539;04 December 2021;OD0006;52;;RS DQLab;sell
DQ-04540;05 December 2021;OB0002;16;;RS DQLab;sell
DQ-04541;05 December 2021;OD0008;56;;RS DQLab;sell
DQ-04542;05 December 2021;OA0005;33;;RS DQLab;sell
DQ-04543;05 December 2021;OH0005;8;;RS DQLab;sell
DQ-04544;05 December 2021;OT0001;19;;RS DQLab;sell
DQ-04545;05 December 2021;OH0003;40;;RS DQLab;sell
DQ-04546;05 December 2021;OH0003;3;;RS DQLab;sell
DQ-04547;05 December 2021;OD0007;83;;RS DQLab;sell
DQ-04548;05 December 2021;OH0001;18;;RS DQLab;sell
DQ-04549;06 December 2021;OB0002;11;;RS DQLab;sell
DQ-04550;06 December 2021;OB0002;29;;RS DQLab;sell
DQ-04551;06 December 2021;OH0005;8;;RS DQLab;sell
DQ-04552;06 December 2021;OD0011;21;;RS DQLab;sell
DQ-04553;07 December 2021;OD0009;13;;RS DQLab;sell
DQ-04554;07 December 2021;OD0009;20;;RS DQLab;sell
DQ-04555;07 December 2021;OD0007;35;;RS DQLab;sell
DQ-04556;07 December 2021;OD0011;80;;RS DQLab;sell
DQ-04557;07 December 2021;OD0011;28;;RS DQLab;sell
DQ-04558;07 December 2021;OD0001;25;;RS DQLab;sell
DQ-04559;07 December 2021;OA0001;2;;RS DQLab;sell
DQ-04560;08 December 2021;OB0002;28;;RS DQLab;sell
DQ-04561;08 December 2021;OB0002;93;;RS DQLab;sell
DQ-04562;08 December 2021;OA0005;66;;RS DQLab;sell
DQ-04563;08 December 2021;OD0009;48;;RS DQLab;sell
DQ-04564;08 December 2021;OA0006;3;;RS DQLab;sell
DQ-04565;08 December 2021;OB0006;51;;RS DQLab;sell
DQ-04566;08 December 2021;OD0001;30;;RS DQLab;sell
DQ-04567;08 December 2021;OH0001;57;;RS DQLab;sell
DQ-04568;09 December 2021;OB0002;47;;RS DQLab;sell
DQ-04569;09 December 2021;OB0002;55;;RS DQLab;sell
DQ-04570;09 December 2021;OA0005;50;;RS DQLab;sell
DQ-04571;09 December 2021;OD0007;34;;RS DQLab;sell
DQ-04572;09 December 2021;OD0011;192;;RS DQLab;sell
DQ-04573;09 December 2021;OK0002;60;;RS DQLab;sell
DQ-04574;09 December 2021;OA0004;13;;RS DQLab;sell
DQ-04575;09 December 2021;OB0007;37;;RS DQLab;sell
DQ-04576;10 December 2021;OD0008;3;;RS DQLab;sell
DQ-04577;10 December 2021;OD0009;27;;RS DQLab;sell
DQ-04578;10 December 2021;OH0003;52;;RS DQLab;sell
DQ-04579;10 December 2021;OD0011;20;;RS DQLab;sell
DQ-04580;10 December 2021;OB0007;57;;RS DQLab;sell
DQ-04581;11 December 2021;OB0002;80;;RS DQLab;sell
DQ-04582;11 December 2021;OB0002;4;;RS DQLab;sell
DQ-04583;11 December 2021;OB0002;71;;RS DQLab;sell
DQ-04584;11 December 2021;OA0005;1;;RS DQLab;sell
DQ-04585;11 December 2021;OH0003;3;;RS DQLab;sell
DQ-04586;11 December 2021;OA0006;5;;RS DQLab;sell
DQ-04587;11 December 2021;OB0006;20;;RS DQLab;sell
DQ-04588;11 December 2021;OB0006;55;;RS DQLab;sell
DQ-04589;11 December 2021;OB0008;17;;RS DQLab;sell
DQ-04590;12 December 2021;OB0002;80;;RS DQLab;sell
DQ-04591;13 December 2021;OD0008;59;;RS DQLab;sell
DQ-04592;13 December 2021;OH0003;48;;RS DQLab;sell
DQ-04593;13 December 2021;OA0006;19;;RS DQLab;sell
DQ-04594;13 December 2021;OD0007;24;;RS DQLab;sell
DQ-04595;13 December 2021;OB0006;88;;RS DQLab;sell
DQ-04596;13 December 2021;OK0002;2;;RS DQLab;sell
DQ-04597;13 December 2021;OK0002;37;;RS DQLab;sell
DQ-04598;13 December 2021;OH0004;19;;RS DQLab;sell
DQ-04599;13 December 2021;OH0002;6;;RS DQLab;sell
DQ-04600;14 December 2021;OA0005;51;;RS DQLab;sell
DQ-04601;14 December 2021;OT0001;11;;RS DQLab;sell
DQ-04602;14 December 2021;OH0003;34;;RS DQLab;sell
DQ-04603;14 December 2021;OB0001;58;;RS DQLab;sell
DQ-04604;15 December 2021;OA0005;34;;RS DQLab;sell
DQ-04605;15 December 2021;OH0005;45;;RS DQLab;sell
DQ-04606;15 December 2021;OH0005;38;;RS DQLab;sell
DQ-04607;15 December 2021;OD0009;21;;RS DQLab;sell
DQ-04608;15 December 2021;OT0001;33;;RS DQLab;sell
DQ-04609;15 December 2021;OA0006;39;;RS DQLab;sell
DQ-04610;15 December 2021;OD0007;65;;RS DQLab;sell
DQ-04611;15 December 2021;OA0004;79;;RS DQLab;sell
DQ-04612;15 December 2021;OB0007;8;;RS DQLab;sell
DQ-04613;15 December 2021;OB0007;5;;RS DQLab;sell
DQ-04614;15 December 2021;OB0007;1;;RS DQLab;sell
DQ-04615;15 December 2021;OB0004;100;;RS DQLab;sell
DQ-04616;15 December 2021;OH0004;55;;RS DQLab;sell
DQ-04617;16 December 2021;OH0003;40;;RS DQLab;sell
DQ-04618;16 December 2021;OB0006;18;;RS DQLab;sell
DQ-04619;16 December 2021;OK0002;21;;RS DQLab;sell
DQ-04620;16 December 2021;OB0007;75;;RS DQLab;sell
DQ-04621;16 December 2021;OA0001;68;;RS DQLab;sell
DQ-04622;17 December 2021;OH0005;27;;RS DQLab;sell
DQ-04623;17 December 2021;OD0009;22;;RS DQLab;sell
DQ-04624;17 December 2021;OH0006;31;;RS DQLab;sell
DQ-04625;18 December 2021;OD0008;27;;RS DQLab;sell
DQ-04626;18 December 2021;OH0005;31;;RS DQLab;sell
DQ-04627;18 December 2021;OT0001;34;;RS DQLab;sell
DQ-04628;18 December 2021;OT0001;9;;RS DQLab;sell
DQ-04629;18 December 2021;OT0001;44;;RS DQLab;sell
